n_cases,move_budget,baseline_moved_load,operational_moved_load,baseline_move_share,operational_move_share,baseline_churn,operational_churn,baseline_accuracy,operational_accuracy,realized_gain_pp,baseline_common_value,operational_common_value,predicted_gain_pp,incumbent_correct,baseline_nfr_count,operational_nfr_count,baseline_nfr,operational_nfr,alpha,repetition,batch,release_gain_pp
500,5,5,5,0.01,0.01,18,142,0.532,0.594,6.199999999999994,0.5402204646783673,0.6035025513504039,6.328208667203661,259,3,31,0.011583011583011582,0.11969111969111969,0.1,169,0,8.250000000000002
500,7,7,7,0.014,0.014,36,143,0.544,0.596,5.199999999999994,0.5544640331556222,0.6045296056572563,5.006557250163413,259,8,31,0.03088803088803089,0.11969111969111969,0.2,169,0,8.250000000000002
500,8,8,8,0.016,0.016,56,144,0.558,0.592,3.399999999999992,0.5697359429119326,0.6050085295791992,3.5272586667266514,259,11,33,0.04247104247104247,0.1274131274131274,0.30000000000000004,169,0,8.250000000000002
500,20,20,20,0.04,0.04,84,147,0.572,0.6,2.8000000000000025,0.5881241259287106,0.6089272051801188,2.080307925140823,259,18,32,0.0694980694980695,0.12355212355212356,0.4,169,0,8.250000000000002
500,30,30,30,0.06,0.06,105,154,0.596,0.592,-0.40000000000000036,0.5987097142098889,0.6105850930574578,1.187537884756884,259,21,36,0.08108108108108109,0.138996138996139,0.5,169,0,8.250000000000002
500,28,28,28,0.056,0.056,113,151,0.598,0.594,-0.40000000000000036,0.6024304712963338,0.6103152448486787,0.7884773552344959,259,22,34,0.08494208494208494,0.13127413127413126,0.6000000000000001,169,0,8.250000000000002
500,30,30,30,0.06,0.06,125,154,0.6,0.592,-0.8000000000000007,0.606758775776767,0.6105850930574578,0.38263172806908274,259,26,36,0.10038610038610038,0.138996138996139,0.7000000000000001,169,0,8.250000000000002
500,31,31,31,0.062,0.062,137,154,0.608,0.594,-1.4000000000000012,0.6090547943106902,0.6106935332054817,0.16387388947914916,259,28,36,0.10810810810810811,0.138996138996139,0.8,169,0,8.250000000000002
500,36,36,36,0.072,0.072,150,157,0.598,0.6,0.20000000000000018,0.610840032627136,0.6110184554265254,0.017842279938939942,259,34,36,0.13127413127413126,0.138996138996139,0.9,169,0,8.250000000000002
500,39,39,39,0.078,0.078,157,157,0.604,0.604,0.0,0.6110689643248012,0.6110689643248012,0.0,259,35,35,0.13513513513513514,0.13513513513513514,1.0,169,0,8.250000000000002
500,0,0,0,0.0,0.0,0,145,0.55,0.628,7.799999999999995,0.5354941815721042,0.6173074507400178,8.181326916791365,275,0,34,0.0,0.12363636363636364,0.0,169,1,8.250000000000002
500,6,6,6,0.012,0.012,17,149,0.568,0.626,5.800000000000005,0.5524278893935312,0.6196346100834349,6.720672068990375,275,2,36,0.007272727272727273,0.13090909090909092,0.1,169,1,8.250000000000002
500,14,14,14,0.028,0.028,40,145,0.59,0.63,4.0000000000000036,0.5728970533292199,0.620964317948637,4.806726461941713,275,5,33,0.01818181818181818,0.12,0.2,169,1,8.250000000000002
500,19,19,19,0.038,0.038,56,143,0.596,0.634,3.8000000000000034,0.5849176585244734,0.6214476603901967,3.6530001865723305,275,10,32,0.03636363636363636,0.11636363636363636,0.30000000000000004,169,1,8.250000000000002
500,21,21,21,0.042,0.042,79,145,0.622,0.63,0.8000000000000007,0.6008675012912604,0.6216176909938158,2.0750189702555377,275,12,34,0.04363636363636364,0.12363636363636364,0.4,169,1,8.250000000000002
500,22,22,22,0.044,0.044,98,144,0.64,0.632,-0.8000000000000007,0.6103698287401629,0.62169905669323,1.1329227953067122,275,14,33,0.05090909090909091,0.12,0.5,169,1,8.250000000000002
500,26,26,26,0.052,0.052,112,147,0.64,0.634,-0.6000000000000005,0.6161390398491045,0.6219416345983361,0.5802594749231615,275,19,34,0.06909090909090909,0.12363636363636364,0.6000000000000001,169,1,8.250000000000002
500,30,30,30,0.06,0.06,124,146,0.642,0.63,-1.200000000000001,0.6201422864671948,0.6220986636313443,0.19563771641494254,275,23,35,0.08363636363636363,0.12727272727272726,0.7000000000000001,169,1,8.250000000000002
500,31,31,31,0.062,0.062,130,147,0.634,0.628,-0.6000000000000005,0.6215669823138931,0.6221315163659711,0.0564534052078014,275,27,36,0.09818181818181818,0.13090909090909092,0.8,169,1,8.250000000000002
500,32,32,32,0.064,0.064,135,146,0.63,0.626,-0.40000000000000036,0.6219256760007759,0.6221628883713559,0.02372123705800533,275,30,36,0.10909090909090909,0.13090909090909092,0.9,169,1,8.250000000000002
500,37,37,37,0.074,0.074,143,143,0.63,0.63,0.0,0.6222371494397696,0.6222371494397696,0.0,275,33,33,0.12,0.12,1.0,169,1,8.250000000000002
500,0,0,0,0.0,0.0,0,146,0.512,0.622,10.999999999999998,0.5333206934440443,0.6168623838620211,8.354169041797677,256,0,28,0.0,0.109375,0.0,169,2,8.250000000000002
500,3,3,3,0.006,0.006,14,147,0.53,0.632,10.199999999999998,0.546035931128437,0.619338387893534,7.330245676509706,256,1,26,0.00390625,0.1015625,0.1,169,2,8.250000000000002
500,14,14,14,0.028,0.028,35,149,0.556,0.628,7.199999999999996,0.5659072847944902,0.6213833378667251,5.547605307223491,256,3,27,0.01171875,0.10546875,0.2,169,2,8.250000000000002
500,15,15,15,0.03,0.03,61,149,0.588,0.628,4.0000000000000036,0.5870002381983704,0.6214352810910823,3.443504289271182,256,8,27,0.03125,0.10546875,0.30000000000000004,169,2,8.250000000000002
500,14,14,14,0.028,0.028,87,149,0.598,0.628,3.0000000000000027,0.6021937813196618,0.6213833378667251,1.9189556547063225,256,12,27,0.046875,0.10546875,0.4,169,2,8.250000000000002
500,15,15,15,0.03,0.03,103,149,0.616,0.628,1.200000000000001,0.6111459388716808,0.6214352810910823,1.0289342219401476,256,14,27,0.0546875,0.10546875,0.5,169,2,8.250000000000002
500,13,13,13,0.026,0.026,116,148,0.622,0.63,0.8000000000000007,0.6161911355867188,0.6212914517686661,0.5100316181947284,256,17,26,0.06640625,0.1015625,0.6000000000000001,169,2,8.250000000000002
500,13,13,13,0.026,0.026,126,148,0.628,0.63,0.20000000000000018,0.6186848886334919,0.6212914517686661,0.2606563135174156,256,19,26,0.07421875,0.1015625,0.7000000000000001,169,2,8.250000000000002
500,12,12,12,0.024,0.024,137,148,0.626,0.63,0.40000000000000036,0.6204341371565059,0.6211970794002212,0.07629422437153144,256,24,26,0.09375,0.1015625,0.8,169,2,8.250000000000002
500,17,17,17,0.034,0.034,144,150,0.628,0.624,-0.40000000000000036,0.6213038466925934,0.6215005905219757,0.01967438293822843,256,24,28,0.09375,0.109375,0.9,169,2,8.250000000000002
500,21,21,21,0.042,0.042,151,151,0.624,0.624,0.0,0.6215567478484645,0.6215567478484645,0.0,256,28,28,0.109375,0.109375,1.0,169,2,8.250000000000002
500,0,0,0,0.0,0.0,0,148,0.524,0.626,10.199999999999998,0.5124417694065325,0.5892436237703591,7.680185436382658,262,0,30,0.0,0.11450381679389313,0.0,169,3,8.250000000000002
500,3,3,3,0.006,0.006,16,150,0.536,0.632,9.599999999999998,0.5260053228957847,0.5903390736065495,6.433375071076474,262,2,29,0.007633587786259542,0.11068702290076336,0.1,169,3,8.250000000000002
500,8,8,8,0.016,0.016,39,153,0.56,0.632,7.199999999999996,0.5435153348048151,0.5915132110563907,4.799787625157559,262,5,30,0.019083969465648856,0.11450381679389313,0.2,169,3,8.250000000000002
500,8,8,8,0.016,0.016,57,153,0.58,0.632,5.200000000000005,0.5558259064509405,0.5915132110563907,3.568730460545011,262,7,30,0.026717557251908396,0.11450381679389313,0.30000000000000004,169,3,8.250000000000002
500,17,17,17,0.034,0.034,81,152,0.614,0.63,1.6000000000000014,0.5711807612182771,0.5932982128345081,2.211745161623102,262,7,31,0.026717557251908396,0.1183206106870229,0.4,169,3,8.250000000000002
500,16,16,16,0.032,0.032,95,153,0.624,0.628,0.40000000000000036,0.5793356813735402,0.593108687315002,1.3773005941461802,262,9,32,0.03435114503816794,0.12213740458015267,0.5,169,3,8.250000000000002
500,19,19,19,0.038,0.038,110,154,0.624,0.626,0.20000000000000018,0.5851142774253508,0.5936338119498159,0.8519534524465078,262,15,33,0.05725190839694656,0.12595419847328243,0.6000000000000001,169,3,8.250000000000002
500,24,24,24,0.048,0.048,128,161,0.644,0.63,-1.4000000000000012,0.5902214868617898,0.5943172793556019,0.40957924938120893,262,18,34,0.06870229007633588,0.1297709923664122,0.7000000000000001,169,3,8.250000000000002
500,28,28,28,0.056,0.056,142,163,0.644,0.63,-1.4000000000000012,0.5926865432490881,0.5946473320368366,0.19607887877485242,262,23,34,0.08778625954198473,0.1297709923664122,0.8,169,3,8.250000000000002
500,33,33,33,0.066,0.066,158,162,0.632,0.626,-0.6000000000000005,0.5948105482322646,0.5948968313739369,0.008628314167224982,262,32,34,0.12213740458015267,0.1297709923664122,0.9,169,3,8.250000000000002
500,39,39,39,0.078,0.078,163,163,0.63,0.63,0.0,0.5950215223352079,0.5950215223352079,0.0,262,33,33,0.12595419847328243,0.12595419847328243,1.0,169,3,8.250000000000002
500,0,0,0,0.0,0.0,0,144,0.538,0.634,9.599999999999998,0.5238616122191367,0.6034493859651882,7.958777374605141,269,0,29,0.0,0.10780669144981413,0.0,169,4,8.250000000000002
500,7,7,7,0.014,0.014,18,144,0.564,0.636,7.200000000000006,0.5404571091706546,0.6058775224318631,6.5420413261208505,269,1,28,0.0037174721189591076,0.10408921933085502,0.1,169,4,8.250000000000002
500,7,7,7,0.014,0.014,38,144,0.566,0.636,7.000000000000006,0.5558528228495504,0.6058775224318631,5.00246995823127,269,7,28,0.026022304832713755,0.10408921933085502,0.2,169,4,8.250000000000002
500,11,11,11,0.022,0.022,61,146,0.59,0.644,5.400000000000005,0.5730725394670672,0.6070591863509158,3.398664688384867,269,11,27,0.040892193308550186,0.10037174721189591,0.30000000000000004,169,4,8.250000000000002
500,17,17,17,0.034,0.034,82,148,0.614,0.652,3.8000000000000034,0.5886950942777528,0.6085710519239662,1.9875957646213416,269,14,26,0.05204460966542751,0.09665427509293681,0.4,169,4,8.250000000000002
500,22,22,22,0.044,0.044,96,150,0.622,0.66,3.8000000000000034,0.5955110796608218,0.6095075846993759,1.3996505038554097,269,18,26,0.06691449814126393,0.09665427509293681,0.5,169,4,8.250000000000002
500,28,28,28,0.056,0.056,111,148,0.642,0.654,1.200000000000001,0.6031244726301188,0.6103848171584271,0.726034452830826,269,19,28,0.07063197026022305,0.10408921933085502,0.6000000000000001,169,4,8.250000000000002
500,33,33,33,0.066,0.066,124,152,0.648,0.658,1.0000000000000009,0.6069898887458299,0.6108731707705702,0.3883282024740309,269,21,29,0.07806691449814127,0.10780669144981413,0.7000000000000001,169,4,8.250000000000002
500,36,36,36,0.072,0.072,140,155,0.656,0.654,-0.20000000000000018,0.6097883821573884,0.6111161405826467,0.13277584252583408,269,24,31,0.08921933085501858,0.11524163568773234,0.8,169,4,8.250000000000002
500,38,38,38,0.076,0.076,149,158,0.658,0.652,-0.6000000000000005,0.6109362737599227,0.6112680204095979,0.03317466496752797,269,27,33,0.10037174721189591,0.12267657992565056,0.9,169,4,8.250000000000002
500,42,42,42,0.084,0.084,158,158,0.646,0.646,0.0,0.6113755221869667,0.6113755221869667,0.0,269,34,34,0.12639405204460966,0.12639405204460966,1.0,169,4,8.250000000000002
500,0,0,0,0.0,0.0,0,142,0.506,0.61,10.399999999999999,0.5261641915325349,0.6074853639859089,8.132117245337401,253,0,25,0.0,0.09881422924901186,0.0,170,0,7.350000000000001
500,5,5,5,0.01,0.01,21,143,0.528,0.61,8.199999999999996,0.5450291753667796,0.6092206033188603,6.4191427952080655,253,1,26,0.003952569169960474,0.10276679841897234,0.1,170,0,7.350000000000001
500,7,7,7,0.014,0.014,42,144,0.554,0.61,5.599999999999994,0.5626011625228786,0.6097069295485356,4.710576702565694,253,4,27,0.015810276679841896,0.1067193675889328,0.2,170,0,7.350000000000001
500,12,12,12,0.024,0.024,65,145,0.584,0.61,2.6000000000000023,0.5794913682215833,0.6107809834891492,3.1289615267565907,253,5,26,0.019762845849802372,0.10276679841897234,0.30000000000000004,170,0,7.350000000000001
500,18,18,18,0.036,0.036,84,147,0.602,0.604,0.20000000000000018,0.5916840566715837,0.6117772972005753,2.009324052899153,253,7,27,0.02766798418972332,0.1067193675889328,0.4,170,0,7.350000000000001
500,23,23,23,0.046,0.046,103,147,0.616,0.608,-0.8000000000000007,0.599687616901893,0.6123714602206426,1.268384331874961,253,10,27,0.039525691699604744,0.1067193675889328,0.5,170,0,7.350000000000001
500,22,22,22,0.044,0.044,118,147,0.616,0.608,-0.8000000000000007,0.6064888220700321,0.6122676733002597,0.5778851230227589,253,17,27,0.06719367588932806,0.1067193675889328,0.6000000000000001,170,0,7.350000000000001
500,27,27,27,0.054,0.054,130,150,0.61,0.604,-0.6000000000000005,0.6108423938372164,0.6127282062877909,0.18858124505745089,253,22,29,0.08695652173913043,0.11462450592885376,0.7000000000000001,170,0,7.350000000000001
500,31,31,31,0.062,0.062,138,152,0.608,0.6,-0.8000000000000007,0.6119337299317005,0.612935052771925,0.10013228402244723,253,25,30,0.09881422924901186,0.11857707509881422,0.8,170,0,7.350000000000001
500,35,35,35,0.07,0.07,146,152,0.608,0.608,0.0,0.6127011346802776,0.6130982341347624,0.03970994544847395,253,27,29,0.1067193675889328,0.11462450592885376,0.9,170,0,7.350000000000001
500,40,40,40,0.08,0.08,156,156,0.61,0.61,0.0,0.6131325160338613,0.6131325160338613,0.0,253,29,29,0.11462450592885376,0.11462450592885376,1.0,170,0,7.350000000000001
500,0,0,0,0.0,0.0,0,127,0.524,0.61,8.599999999999996,0.5419503541311887,0.6101542436407427,6.820388950955392,262,0,26,0.0,0.09923664122137404,0.0,170,1,7.350000000000001
500,7,7,7,0.014,0.014,18,127,0.54,0.612,7.199999999999996,0.5576383683822285,0.6125765294485663,5.493816106633787,262,3,27,0.011450381679389313,0.10305343511450382,0.1,170,1,7.350000000000001
500,7,7,7,0.014,0.014,34,127,0.554,0.612,5.799999999999994,0.5687067391013413,0.6125765294485663,4.386979034722504,262,4,27,0.015267175572519083,0.10305343511450382,0.2,170,1,7.350000000000001
500,12,12,12,0.024,0.024,57,132,0.562,0.618,5.599999999999994,0.5819495920164213,0.6136569590119348,3.1707366995513575,262,11,27,0.04198473282442748,0.10305343511450382,0.30000000000000004,170,1,7.350000000000001
500,13,13,13,0.026,0.026,77,133,0.588,0.618,3.0000000000000027,0.594450711451198,0.6138491553286559,1.9398443877457927,262,14,27,0.05343511450381679,0.10305343511450382,0.4,170,1,7.350000000000001
500,11,11,11,0.022,0.022,93,131,0.6,0.616,1.6000000000000014,0.6029252871903067,0.6134581813383223,1.0532894148015615,262,16,27,0.061068702290076333,0.10305343511450382,0.5,170,1,7.350000000000001
500,19,19,19,0.038,0.038,106,139,0.61,0.618,0.8000000000000007,0.6094618965597187,0.6148396314128497,0.5377734853130978,262,18,29,0.06870229007633588,0.11068702290076336,0.6000000000000001,170,1,7.350000000000001
500,24,24,24,0.048,0.048,118,138,0.614,0.622,0.8000000000000007,0.6125769044876024,0.6155167665217115,0.293986203410912,262,21,28,0.08015267175572519,0.10687022900763359,0.7000000000000001,170,1,7.350000000000001
500,29,29,29,0.058,0.058,127,141,0.618,0.618,0.0,0.6147077469758331,0.6160337803358789,0.13260333600457752,262,24,30,0.0916030534351145,0.11450381679389313,0.8,170,1,7.350000000000001
500,39,39,39,0.078,0.078,142,147,0.618,0.616,-0.20000000000000018,0.6165333983328176,0.6167160431198663,0.018264478704865805,262,29,32,0.11068702290076336,0.12213740458015267,0.9,170,1,7.350000000000001
500,48,48,48,0.096,0.096,152,152,0.618,0.618,0.0,0.6169774386519357,0.6169774386519357,0.0,262,32,32,0.12213740458015267,0.12213740458015267,1.0,170,1,7.350000000000001
500,0,0,0,0.0,0.0,0,131,0.534,0.598,6.399999999999995,0.5347484130590042,0.60575053106829,7.10021180092858,267,0,29,0.0,0.10861423220973783,0.0,170,2,7.350000000000001
500,7,7,7,0.014,0.014,18,133,0.546,0.598,5.199999999999994,0.5501682654923837,0.6094578131417315,5.92895476493478,267,3,30,0.011235955056179775,0.11235955056179775,0.1,170,2,7.350000000000001
500,12,12,12,0.024,0.024,41,137,0.57,0.598,2.8000000000000025,0.5691423396295147,0.6110152734551795,4.187293382566482,267,5,31,0.018726591760299626,0.11610486891385768,0.2,170,2,7.350000000000001
500,12,12,12,0.024,0.024,60,137,0.58,0.598,1.8000000000000016,0.5843059567502371,0.6110152734551795,2.6709316704942365,267,9,31,0.033707865168539325,0.11610486891385768,0.30000000000000004,170,2,7.350000000000001
500,22,22,22,0.044,0.044,79,145,0.586,0.606,2.0000000000000018,0.5962383072613682,0.6129725632925331,1.6734256031164962,267,14,35,0.052434456928838954,0.13108614232209737,0.4,170,2,7.350000000000001
500,24,24,24,0.048,0.048,90,144,0.6,0.606,0.6000000000000005,0.6026755258227742,0.6132367368162359,1.0561210993461745,267,15,34,0.056179775280898875,0.12734082397003746,0.5,170,2,7.350000000000001
500,28,28,28,0.056,0.056,101,144,0.606,0.61,0.40000000000000036,0.6070504441714593,0.6136799136520028,0.6629469480543548,267,17,33,0.06367041198501873,0.12359550561797752,0.6000000000000001,170,2,7.350000000000001
500,28,28,28,0.056,0.056,111,144,0.604,0.61,0.6000000000000005,0.6102198618972479,0.6136799136520028,0.3460051754754945,267,21,33,0.07865168539325842,0.12359550561797752,0.7000000000000001,170,2,7.350000000000001
500,32,32,32,0.064,0.064,120,147,0.61,0.612,0.20000000000000018,0.611861342735678,0.61401427928125,0.21529365455719152,267,24,33,0.0898876404494382,0.12359550561797752,0.8,170,2,7.350000000000001
500,38,38,38,0.076,0.076,137,149,0.614,0.616,0.20000000000000018,0.6138544768899319,0.6143589199594095,0.05044430694776114,267,29,33,0.10861423220973783,0.12359550561797752,0.9,170,2,7.350000000000001
500,41,41,41,0.082,0.082,149,149,0.616,0.616,0.0,0.6144389888936496,0.6144389888936496,0.0,267,33,33,0.12359550561797752,0.12359550561797752,1.0,170,2,7.350000000000001
500,0,0,0,0.0,0.0,0,158,0.494,0.576,8.199999999999996,0.5194152120918646,0.606039029533536,8.662381744167135,247,0,34,0.0,0.13765182186234817,0.0,170,3,7.350000000000001
500,4,4,4,0.008,0.008,20,157,0.512,0.582,6.999999999999995,0.5374533948360211,0.6069412015746052,6.948780673858412,247,4,33,0.016194331983805668,0.13360323886639677,0.1,170,3,7.350000000000001
500,8,8,8,0.016,0.016,42,159,0.528,0.582,5.399999999999993,0.5539360487747422,0.6076549017680166,5.371885299327439,247,8,34,0.032388663967611336,0.13765182186234817,0.2,170,3,7.350000000000001
500,5,5,5,0.01,0.01,68,156,0.546,0.58,3.399999999999992,0.571924169660161,0.6071388030127676,3.521463335260655,247,13,33,0.05263157894736842,0.13360323886639677,0.30000000000000004,170,3,7.350000000000001
500,10,10,10,0.02,0.02,89,161,0.562,0.582,1.9999999999999907,0.584262059778386,0.6079489263992479,2.3686866620861946,247,17,34,0.06882591093117409,0.13765182186234817,0.4,170,3,7.350000000000001
500,8,8,8,0.016,0.016,105,159,0.572,0.582,1.0000000000000009,0.5906591815512487,0.6076549017680166,1.6995720216767873,247,20,34,0.08097165991902834,0.13765182186234817,0.5,170,3,7.350000000000001
500,13,13,13,0.026,0.026,124,163,0.572,0.582,1.0000000000000009,0.6002590100115955,0.6083489853340126,0.8089975322417065,247,26,34,0.10526315789473684,0.13765182186234817,0.6000000000000001,170,3,7.350000000000001
500,11,11,11,0.022,0.022,138,162,0.572,0.582,1.0000000000000009,0.6043561238919174,0.6080838452664704,0.3727721374553017,247,30,34,0.1214574898785425,0.13765182186234817,0.7000000000000001,170,3,7.350000000000001
500,15,15,15,0.03,0.03,147,165,0.578,0.58,0.20000000000000018,0.6067920031296044,0.6085181442758819,0.172614114627756,247,31,35,0.12550607287449392,0.1417004048582996,0.8,170,3,7.350000000000001
500,18,18,18,0.036,0.036,161,167,0.582,0.58,-0.20000000000000018,0.6084949080086977,0.6087143860099451,0.021947800124744177,247,34,36,0.13765182186234817,0.145748987854251,0.9,170,3,7.350000000000001
500,24,24,24,0.048,0.048,170,170,0.588,0.588,0.0,0.6088576528910461,0.6088576528910461,0.0,247,36,36,0.145748987854251,0.145748987854251,1.0,170,3,7.350000000000001
500,0,0,0,0.0,0.0,0,144,0.506,0.59,8.399999999999997,0.52339226626609,0.5939611892201216,7.056892295403161,253,0,30,0.0,0.11857707509881422,0.0,170,4,7.350000000000001
500,6,6,6,0.012,0.012,21,145,0.54,0.594,5.399999999999993,0.5438119003546226,0.5976598696953876,5.384796934076508,253,1,30,0.003952569169960474,0.11857707509881422,0.1,170,4,7.350000000000001
500,6,6,6,0.012,0.012,34,145,0.54,0.594,5.399999999999993,0.5538273425197625,0.5976598696953876,4.383252717562513,253,6,30,0.023715415019762844,0.11857707509881422,0.2,170,4,7.350000000000001
500,7,7,7,0.014,0.014,49,146,0.544,0.596,5.199999999999994,0.5650487145373708,0.5981419643207316,3.309324978336081,253,9,30,0.03557312252964427,0.11857707509881422,0.30000000000000004,170,4,7.350000000000001
500,10,10,10,0.02,0.02,66,150,0.558,0.602,4.399999999999993,0.5744267970279705,0.5994541239051165,2.502732687714604,253,11,30,0.043478260869565216,0.11857707509881422,0.4,170,4,7.350000000000001
500,14,14,14,0.028,0.028,84,152,0.576,0.606,3.0000000000000027,0.5843942315888517,0.6008518575251001,1.6457625936248332,253,11,30,0.043478260869565216,0.11857707509881422,0.5,170,4,7.350000000000001
500,16,16,16,0.032,0.032,102,149,0.586,0.608,2.200000000000002,0.5935622253391187,0.6013921972747993,0.782997193568058,253,14,30,0.05533596837944664,0.11857707509881422,0.6000000000000001,170,4,7.350000000000001
500,21,21,21,0.042,0.042,114,151,0.586,0.604,1.8000000000000016,0.597331801004974,0.602252263695299,0.4920462690325089,253,18,31,0.07114624505928854,0.1225296442687747,0.7000000000000001,170,4,7.350000000000001
500,28,28,28,0.056,0.056,132,151,0.59,0.608,1.8000000000000016,0.6009983669028977,0.6028499003624679,0.18515334595702315,253,25,30,0.09881422924901186,0.11857707509881422,0.8,170,4,7.350000000000001
500,37,37,37,0.074,0.074,144,152,0.602,0.608,0.6000000000000005,0.6029053944074261,0.6032006078380898,0.029521343066374328,253,28,31,0.11067193675889328,0.1225296442687747,0.9,170,4,7.350000000000001
500,37,37,37,0.074,0.074,152,152,0.608,0.608,0.0,0.6032006078380898,0.6032006078380898,0.0,253,31,31,0.1225296442687747,0.1225296442687747,1.0,170,4,7.350000000000001
500,0,0,0,0.0,0.0,0,149,0.524,0.622,9.799999999999997,0.52894692039395,0.6124118536318583,8.346493323790838,262,0,32,0.0,0.12213740458015267,0.0,171,0,8.949999999999992
500,6,6,6,0.012,0.012,14,147,0.53,0.622,9.199999999999998,0.540839109447863,0.614297267017623,7.345815756976004,262,3,31,0.011450381679389313,0.1183206106870229,0.1,171,0,8.949999999999992
500,9,9,9,0.018,0.018,35,145,0.548,0.622,7.399999999999995,0.5608591527499894,0.6149648576095214,5.410570485953192,262,7,30,0.026717557251908396,0.11450381679389313,0.2,171,0,8.949999999999992
500,6,6,6,0.012,0.012,60,147,0.562,0.622,5.999999999999995,0.5788548889586241,0.614297267017623,3.544237805899886,262,13,31,0.04961832061068702,0.1183206106870229,0.30000000000000004,171,0,8.949999999999992
500,10,10,10,0.02,0.02,82,146,0.59,0.624,3.400000000000003,0.5936450474341609,0.6151534273345682,2.1508379900407326,262,16,30,0.061068702290076333,0.11450381679389313,0.4,171,0,8.949999999999992
500,10,10,10,0.02,0.02,97,146,0.606,0.624,1.8000000000000016,0.6026244022713583,0.6151534273345682,1.2529025063209964,262,18,30,0.06870229007633588,0.11450381679389313,0.5,171,0,8.949999999999992
500,14,14,14,0.028,0.028,111,148,0.608,0.626,1.8000000000000016,0.6086922785048764,0.6158376825460016,0.7145404041125181,262,23,30,0.08778625954198473,0.11450381679389313,0.6000000000000001,171,0,8.949999999999992
500,18,18,18,0.036,0.036,124,151,0.608,0.628,2.0000000000000018,0.6132322477324788,0.6163449523435403,0.3112704611061501,262,27,31,0.10305343511450382,0.1183206106870229,0.7000000000000001,171,0,8.949999999999992
500,21,21,21,0.042,0.042,136,150,0.62,0.63,1.0000000000000009,0.6159199430100637,0.6165976043586567,0.06776613485930394,262,27,30,0.10305343511450382,0.11450381679389313,0.8,171,0,8.949999999999992
500,25,25,25,0.05,0.05,142,151,0.622,0.63,0.8000000000000007,0.6165488831637377,0.6167567684426722,0.020788527893456088,262,28,30,0.10687022900763359,0.11450381679389313,0.9,171,0,8.949999999999992
500,28,28,28,0.056,0.056,152,152,0.628,0.628,0.0,0.6167768551812814,0.6167768551812814,0.0,262,31,31,0.1183206106870229,0.1183206106870229,1.0,171,0,8.949999999999992
500,0,0,0,0.0,0.0,0,137,0.556,0.608,5.199999999999994,0.5476297071678222,0.6150927113517232,6.746300418390094,278,0,38,0.0,0.1366906474820144,0.0,171,1,8.949999999999992
500,4,4,4,0.008,0.008,11,134,0.562,0.612,4.999999999999993,0.5587044153268593,0.6164326660380711,5.772825071121179,278,3,36,0.01079136690647482,0.12949640287769784,0.1,171,1,8.949999999999992
500,6,6,6,0.012,0.012,22,131,0.57,0.616,4.600000000000004,0.5680256737376385,0.6170186468844673,4.899297314682882,278,5,34,0.017985611510791366,0.1223021582733813,0.2,171,1,8.949999999999992
500,9,9,9,0.018,0.018,42,131,0.584,0.618,3.400000000000003,0.5814223959203259,0.6177934633812865,3.6371067460960638,278,9,34,0.03237410071942446,0.1223021582733813,0.30000000000000004,171,1,8.949999999999992
500,15,15,15,0.03,0.03,63,131,0.602,0.622,2.0000000000000018,0.5950664132508818,0.6188106286097982,2.3744215358916354,278,13,33,0.046762589928057555,0.11870503597122302,0.4,171,1,8.949999999999992
500,21,21,21,0.042,0.042,80,133,0.618,0.622,0.40000000000000036,0.6049754702108989,0.6194942231824804,1.451875297158145,278,15,34,0.0539568345323741,0.1223021582733813,0.5,171,1,8.949999999999992
500,18,18,18,0.036,0.036,92,130,0.628,0.62,-0.8000000000000007,0.6114321488619529,0.6191779722662452,0.7745823404292307,278,18,33,0.06474820143884892,0.11870503597122302,0.6000000000000001,171,1,8.949999999999992
500,24,24,24,0.048,0.048,105,136,0.63,0.624,-0.6000000000000005,0.6162333845423557,0.619766515058781,0.35331305164253424,278,22,34,0.07913669064748201,0.1223021582733813,0.7000000000000001,171,1,8.949999999999992
500,26,26,26,0.052,0.052,116,137,0.63,0.628,-0.20000000000000018,0.6187149973867981,0.6199254783971784,0.12104810103802377,278,25,34,0.08992805755395683,0.1223021582733813,0.8,171,1,8.949999999999992
500,32,32,32,0.064,0.064,126,135,0.638,0.634,-0.40000000000000036,0.6199047441814682,0.6203028816872137,0.039813750574546614,278,27,32,0.09712230215827339,0.11510791366906475,0.9,171,1,8.949999999999992
500,34,34,34,0.068,0.068,135,135,0.634,0.634,0.0,0.6203499349581185,0.6203499349581185,0.0,278,32,32,0.11510791366906475,0.11510791366906475,1.0,171,1,8.949999999999992
500,0,0,0,0.0,0.0,0,132,0.526,0.598,7.199999999999996,0.5373988410433322,0.6009493515595491,6.355051051621685,263,0,28,0.0,0.10646387832699619,0.0,171,2,8.949999999999992
500,5,5,5,0.01,0.01,20,131,0.544,0.598,5.399999999999993,0.5493938380969514,0.6028320174440344,5.343817934708294,263,3,28,0.011406844106463879,0.10646387832699619,0.1,171,2,8.949999999999992
500,3,3,3,0.006,0.006,44,130,0.558,0.598,3.9999999999999925,0.5674305320254739,0.602162616223385,3.4732084197911073,263,7,28,0.026615969581749048,0.10646387832699619,0.2,171,2,8.949999999999992
